"","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","G81","G82","G83","G84","G85","G86","G87","G88","G89","G90","G91","G92","G93","G94","G95","G96","G97","G98","G99","G100"
"G88",9.03994329523838e-08,1.29935602799536e-07,4.10842253735244e-06,5.60376623905167e-07,2.99787486274193e-06,4.09345600171275e-07,2.48373941441652e-06,0,3.91522886236327e-05,2.89348330668206e-07,1.17499969992425e-05,5.67820395448034e-06,4.45186597301573e-06,3.31217464656324e-07,1.03508907655173e-07,5.9949685767197e-07,8.57797555109563e-06,1.69735164536731e-06,1.57475487698763e-05,5.47892758900891e-08,2.70440620307433e-07,1.58256444921622e-05,1.15358279292823e-06,1.05421979663736e-07,7.17354248172423e-06,2.81610631213432e-06,1.82790168314227e-06,3.6450913442887e-07,1.26483986815366e-07,7.05000321312735e-07,4.31458433411545e-07,1.30125350695753e-08,4.445344985234e-06,3.65263470550766e-07,1.65240429363493e-06,1.68993870255021e-06,1.05080623258588e-06,3.08482948481236e-05,3.05159893041695e-05,1.13224847348518e-06,3.27681717215084e-08,5.11271850286707e-07,8.84664231059467e-07,4.94796757452614e-07,7.18967973052375e-06,9.61574756081015e-06,2.90325175707011e-06,7.33695617427362e-08,4.85048588127135e-06,1.19874009258477e-06,3.03584468590031e-06,2.61004400937005e-06,5.31340613381923e-07,9.21091994645573e-08,1.0114565740762e-06,1.94553088006477e-06,2.07769889001951e-05,1.32173249490289e-05,1.26974255833486e-07,1.12555119939967e-07,3.88951540619171e-08,5.15799327135787e-08,9.11881635166421e-07,1.69097451192506e-06,1.64523639670089e-06,4.67129791011313e-06,3.90819287677297e-08,0,2.40982912585981e-07,0,1.16824114037633e-07,2.19955848718781e-08,1.40519128967253e-07,5.60333839610068e-08,1.50449637186498e-07,1.5160599880656e-06,2.08249285624669e-08,2.06930037813233e-08,2.87451437539786e-07,1.40198719212337e-07,6.80852639607694e-08,1.47363040598129e-08,2.67890169492606e-05,9.96269534891454e-06,2.56676975886031e-05,7.40369159167361e-07,3.57834520033468e-05,0,1.40747838522948e-08,1.11816795633062e-06,3.70579470067582e-06,2.03742195153759e-07,2.15528807880688e-06,1.2261350894328e-06,1.92922459683359e-06,3.35235419387735e-07,1.28794464568789e-06,7.59824031277751e-07,2.27515239035893e-06,4.07117796081199e-05
"G89",6.94315104341639e-06,2.36556046500906e-06,5.01383588077528e-07,9.18130448238857e-07,5.01577801516993e-06,1.10231788927089e-07,7.86669857404948e-07,1.44877337732748e-06,2.83932726617708e-08,1.02292253562474e-05,1.9767398993159e-08,8.53535864952833e-07,1.40566845212196e-09,7.41872327616422e-07,2.97971789899183e-08,5.24538576877179e-08,1.78386921498118e-07,9.8429204569849e-07,1.44802860838698e-08,0,2.79905909589314e-06,5.09035082891878e-07,1.35555685176625e-05,1.45319757233581e-05,4.59367279386662e-06,3.84061183173506e-07,3.26893396424041e-08,2.77697325166076e-06,1.76169293044389e-05,9.27085635066416e-08,1.53338337960818e-06,5.66155707776135e-07,2.98430995541065e-07,1.28381817698858e-07,1.7937158475324e-07,1.33583049958297e-06,9.97515190289107e-06,2.20202516291367e-07,4.93596006383311e-08,3.82953622443907e-06,3.66104419288942e-08,2.56537541671765e-07,1.68030045186842e-07,1.79719036220892e-07,2.76715940927031e-07,9.22393073731851e-07,3.07683295321515e-06,5.76499594166386e-06,2.77282295300774e-07,3.29802306474167e-06,3.6636495887447e-07,7.0826550086601e-06,8.55328840507838e-07,1.18627465319323e-06,2.23203548813171e-06,6.03920629043177e-07,1.09860751104961e-06,5.98450040662353e-06,2.30849247028436e-07,8.00658683711669e-07,5.16552493389764e-07,3.919292168746e-05,4.11674734603492e-07,3.30621521941255e-06,1.22679509356719e-06,5.09879967264199e-07,5.67545190533173e-06,3.21210124984892e-06,7.07481648940684e-06,1.01370503323664e-05,1.42716751716015e-05,1.18408640746864e-05,1.53707079267193e-05,1.20975258268359e-05,3.04756318644433e-06,1.0222690519513e-05,1.52216505063618e-05,2.50175693574556e-08,4.18007342693329e-08,1.17267898715343e-07,5.84935314183184e-07,1.69576893696507e-08,1.75946554416608e-06,1.9661847910457e-06,3.12802877094823e-06,0,4.61267703731358e-07,4.79724858309878e-07,0,8.41661973686344e-07,1.01489703173733e-06,7.47752826936706e-07,3.65266153603615e-07,1.55266081240166e-05,2.31355976335353e-08,2.77127096772596e-06,4.52315564584663e-06,3.29853818799453e-06,5.93456476481899e-07,8.69611806801888e-07
"G90",3.43439642291584e-08,3.76870573742249e-06,0,2.81342295449161e-07,0,1.53243394531223e-07,7.34906066321865e-07,2.95041392269653e-08,1.79225677882654e-08,1.49176222778447e-07,7.27344100422459e-08,1.12053775943196e-06,3.65407701504082e-09,2.76390175137212e-08,6.69780415694536e-09,1.79771221762003e-07,5.36367716143018e-07,5.51564708411536e-07,3.22933480237398e-09,4.17434150982116e-10,4.78825745376469e-08,1.61979640253411e-08,2.97908767886736e-08,1.19053958940174e-07,3.63948104838966e-08,2.11279112895237e-07,1.4035711161756e-07,9.0384453545172e-07,2.71793792660374e-07,5.35672915647893e-07,1.25313049518432e-06,4.64398862407478e-07,1.14530687020304e-07,1.04240449585049e-07,9.13987634013896e-08,2.31741707905941e-07,4.77531169888246e-07,1.00692780579732e-07,2.05426965421335e-08,4.35375306234389e-08,2.68850186744869e-08,1.80634245999711e-06,2.65255506247739e-07,2.52034027433678e-07,1.51536784012666e-07,5.23937655590599e-08,2.3548798940282e-08,1.12230665646727e-07,4.76067179234428e-07,2.68173240187491e-06,2.8846449340329e-08,1.85180439512532e-07,2.81155548672847e-07,1.0419272032219e-06,2.37274249080718e-07,2.65358214752407e-07,1.05776878246848e-08,4.91069077431007e-08,3.98814404068919e-08,1.09263850708285e-07,2.1530273191129e-09,8.93941842712407e-07,1.96812292640412e-07,1.49711454772355e-07,2.58245487679724e-07,4.52714027215063e-08,5.88727929126027e-07,8.09343680984946e-07,7.81261293698737e-07,4.21876370298492e-06,6.21916278779831e-08,4.75146651855795e-10,3.51444434713981e-09,1.07665217669297e-09,1.80028884775087e-07,2.5041227277636e-08,1.61482090089595e-08,2.80521134360003e-08,2.05061586827397e-08,1.77322736429581e-08,1.89637153758489e-07,1.3192394184295e-06,3.94275368316362e-07,6.84209170603132e-08,4.38458906121849e-08,4.80616721520061e-07,3.53702150767452e-09,8.55155833351311e-08,2.83609588085893e-09,0,1.71905870500276e-06,2.56499364156678e-07,2.67622436236582e-07,1.10495886588809e-06,1.48219702256314e-07,3.03252466825811e-07,5.08674820106408e-07,1.02139924454614e-06,3.33704166456448e-07,1.24161230946442e-07
"G91",1.17425005806678e-06,3.78696862396172e-07,5.66500702018936e-06,5.35649118733418e-06,2.89536176575455e-06,8.20553500586902e-07,1.42655845081023e-06,9.58693268104286e-08,1.95505752194643e-08,2.0525327603135e-06,2.105761779158e-07,6.41680263789378e-07,1.10077682602451e-07,1.58596209642485e-06,2.05310581650654e-08,9.88791683083062e-07,3.15613047258858e-07,0.000116507580030115,1.35064439519556e-07,2.55355706485655e-07,8.9820661498745e-05,8.0100126383924e-06,3.96748605499857e-07,7.16194203858691e-07,1.80497565724762e-06,1.61611950539854e-05,1.39211274154042e-06,2.5837931004941e-06,1.01341489589651e-06,5.26268408395707e-07,2.5290573946632e-06,1.73261620143724e-07,2.96465237578727e-06,9.01904802848923e-07,4.80171167824511e-06,7.19562965792255e-08,4.39313635739868e-06,2.58698912635424e-08,5.96739919592129e-07,3.03025333280178e-06,1.06535115793336e-06,2.17215307984343e-07,1.30261155934183e-05,5.35531465624347e-07,9.80247121160718e-06,1.09466627843908e-06,1.53651658791835e-06,2.0325912593946e-06,2.11312740513055e-06,7.32973910744839e-06,3.38021713679104e-06,4.16778858760101e-07,9.79842174302451e-06,0,1.07889847441801e-06,2.04221144472407e-07,2.36652008715906e-07,2.44930691591314e-05,2.00711470257625e-07,1.24988512882894e-07,6.5078277947358e-07,1.92655469999568e-06,8.26448864908837e-08,2.42505052944787e-07,2.10310289651367e-06,1.45605229649613e-06,6.12126036198252e-08,5.38698030412256e-08,1.89534692844059e-07,0,4.4184723650604e-06,1.28169232644413e-08,1.09833113532345e-08,0,2.65728316941052e-06,6.7559001466012e-07,1.33482162080842e-07,1.00363257571865e-08,2.41190404167257e-06,3.8229028488236e-07,6.37435484946841e-07,3.06841781241782e-07,3.57891253396928e-06,7.47826767717149e-07,3.1479543188403e-08,2.37239386932348e-05,1.10063090114798e-06,6.00851630312889e-07,4.38048478311627e-08,1.59826546865315e-05,0,0.000142962524955575,3.26934202538282e-06,2.56179813872528e-06,1.1155109860484e-06,4.74216803643571e-05,3.07011671024631e-05,3.3657554027626e-06,8.80475530476486e-07,1.27012552367352e-06
"G92",9.22569567908497e-08,3.38061706192431e-08,2.24924161296788e-06,1.36394490800152e-06,2.57302885804411e-07,2.30268226882924e-07,3.84130461211363e-06,3.61051646271539e-07,1.87920064526452e-05,8.81928678837223e-07,1.72675807597097e-06,6.7400329143826e-07,1.58143062059644e-05,4.7206745091107e-08,1.20459537140356e-07,1.0608860887291e-06,4.81557414858712e-07,6.56471905067078e-07,3.0550362583262e-06,7.05114170938166e-09,1.04897139513325e-07,4.52060065838449e-07,2.41192977120168e-07,2.73682408899894e-07,1.21787866535814e-06,3.14391422165878e-07,1.19628533767215e-06,2.40588365088723e-05,4.54469647893597e-07,2.63783057875419e-06,5.0572488435098e-07,4.81095612998233e-09,7.73163225459861e-08,1.71375939123793e-07,1.22839030018636e-05,3.26707030986895e-07,5.4617747271224e-08,2.08454628585639e-05,1.01444718687715e-05,2.94831916910267e-07,3.80719034636072e-08,2.51330711446349e-06,1.89779409580506e-06,2.85910374365795e-08,3.17583893217537e-07,6.44971989111781e-06,3.03858853829726e-06,1.11085620012133e-06,5.20804937601219e-07,7.76183224025509e-07,5.36644701617996e-06,7.14662658771865e-06,4.1730534623506e-07,1.84538601898434e-07,4.59813213123872e-06,2.19960902641839e-07,2.21216682511807e-06,1.23174484547051e-06,1.60029503811783e-07,3.99019178063736e-05,3.69700509514133e-07,1.60366375718967e-06,3.3802457800542e-06,2.11367009455281e-06,1.49586546197441e-06,1.72648215608235e-06,6.10620582895164e-07,3.40306532969388e-07,4.4810213881987e-07,0,2.17261434971964e-06,3.06609219362658e-09,1.53972481401376e-07,4.47517731967734e-08,1.54384722968737e-06,7.31566048818743e-07,3.63161607081913e-08,9.75175783485845e-08,1.05091454879686e-06,1.57087965793835e-08,2.65776965829069e-06,2.03671182031612e-06,1.07736484124113e-06,4.23087464846452e-05,8.93553119158558e-06,7.93105889415575e-07,4.36214688642672e-06,6.70811022131327e-06,1.21334750002608e-07,1.47142483439171e-06,0.000112535915940097,0,1.30034671449497e-05,1.30720442983376e-05,8.49469866803182e-07,7.66540876523356e-07,1.75075986902326e-06,8.49445034693756e-06,3.94001130981102e-06,1.03018297271525e-06
"G93",7.18187154401301e-06,5.45473949392386e-06,7.48071235626497e-05,3.16572330139126e-05,1.50142654831978e-06,7.5799650054392e-07,3.19124467638595e-07,3.76029484975263e-05,1.45682433326105e-06,6.72464320258331e-06,4.10258647346702e-08,1.99209093347381e-06,6.51697016441798e-08,6.9143932846442e-07,2.37463154545528e-07,6.98955313395955e-06,1.08561273528299e-06,6.14677616755755e-07,3.65279023189151e-08,6.33815458691525e-08,8.70789631372989e-08,6.8802849615394e-07,6.48586452510834e-07,2.34345381346874e-07,4.4518666887728e-07,2.7077248888023e-06,3.97499829883697e-06,6.97011460816261e-05,3.01191981153873e-07,4.89877199182243e-07,2.51222708783571e-06,1.96139216735854e-07,5.98523339736549e-07,2.50433310575719e-07,1.03153283145061e-05,4.6103130004102e-06,1.4541162481954e-07,0,3.37786752230989e-07,0.000223203849359078,0.000338938990282326,8.17110178707507e-05,5.12347372676052e-07,4.08473784842322e-08,3.56227639645888e-07,6.61151902051311e-06,1.97591395811937e-06,1.52574993863912e-06,9.5639006383686e-05,1.4847518832893e-05,3.1246688471126e-06,4.57409070142037e-06,4.04445479246378e-06,6.45434953310274e-07,3.16514894747564e-06,7.03701175920839e-06,4.15094003861428e-07,1.12840326636685e-07,7.55724432786964e-07,5.81475573282117e-07,0,1.91000659204992e-06,3.21098990933797e-06,7.74922729658245e-07,5.29907072822257e-05,4.79196490512663e-05,3.41695649120958e-06,4.75719602841289e-06,5.7093371168685e-07,1.53138693292616e-07,2.18889716422289e-08,7.61535454035898e-08,5.80565731733292e-09,1.54486676151459e-06,1.61561188113596e-06,9.90889012103108e-07,2.26844563062176e-08,3.76954092232429e-07,2.45008945848599e-07,8.40696595398952e-09,1.32148272706389e-06,1.35624028575714e-06,8.00803895187729e-07,3.12030141127022e-07,1.37331165704326e-06,3.55236054119451e-06,1.8638811444062e-06,3.01944824613679e-06,4.08662848323848e-08,1.03673988586739e-06,1.23432675301687e-06,5.59453259163383e-07,0,2.69103112365333e-05,1.02975632429321e-05,1.88862379448493e-06,1.09562190824288e-06,6.76864351733163e-06,1.07835235205627e-06,4.65692125966671e-05
"G94",4.38014392340265e-07,1.87531583094248e-06,5.6264378000119e-07,7.36364280524863e-08,4.02337804596509e-07,1.71243569527644e-07,7.09109164011517e-08,6.5732800899673e-07,2.6060818391935e-08,2.77123189076584e-07,1.45413605529628e-07,1.25132213196991e-06,1.05577638292821e-08,1.34731886839092e-07,9.65144207016466e-09,8.9207061506821e-07,6.15365631688899e-07,1.48595182383741e-07,4.81079557716139e-07,1.13359134582388e-08,1.43007036774803e-07,2.66048687844033e-07,8.28350015741885e-09,2.60312876274758e-07,1.63676376091713e-07,4.21619723783299e-08,5.95088620039932e-07,1.85723623187815e-05,9.25303674556536e-08,1.12660009245657e-05,1.0385482079722e-06,6.06436814413488e-09,2.97752939588019e-07,2.36134415259108e-07,8.37416247091336e-07,9.63015958286639e-08,1.53049156578316e-07,1.83487757129634e-08,2.05970987125879e-07,2.34437959573461e-06,8.46471015787754e-07,2.97276544533935e-07,5.72152620678586e-07,9.56421350342974e-07,2.05001524328278e-06,1.03232705425577e-06,7.7783504567809e-08,1.56835184343218e-07,5.24421799723873e-07,6.86687261706857e-07,1.32375855039216e-06,2.33967634804381e-06,2.75924320957283e-06,8.95836258881301e-07,4.71998429381025e-07,1.78280763821091e-07,9.57762104933872e-06,3.64943089699312e-07,5.64003342714602e-08,7.77811298649414e-06,6.07199020405519e-08,4.44018917245665e-06,5.11687310791965e-07,2.87949203849674e-05,1.33762612293447e-07,2.19749890873006e-07,7.57644230272818e-08,3.70488411457334e-08,6.33902778199531e-08,0,9.88441158352749e-09,1.70676373573634e-08,2.07825677941657e-08,2.8880636536603e-08,1.77420117140621e-08,5.38211638893407e-06,1.74033961022898e-09,2.43235891671066e-07,1.43369806291515e-06,1.96101287918091e-07,2.50834572435109e-07,2.85147726055016e-07,8.23744982095827e-07,2.49177265840797e-07,6.54106583814762e-07,1.15745646039305e-06,1.03074497963227e-07,7.77088396214777e-06,1.66655836056049e-09,2.51053790930091e-06,1.20854522105633e-07,1.06546544967265e-06,9.04838689882289e-06,0,1.44319024130876e-05,9.02607245775755e-07,1.76627015881647e-06,8.55478282021124e-07,6.28212429422979e-07,2.68120945065212e-07
"G95",1.55512999310836e-06,1.39825995803746e-07,9.47090237139168e-08,1.06165979376445e-06,3.24146196211806e-07,5.10489120727955e-08,1.53932497167094e-06,0,1.93090962223865e-07,4.5268133244224e-07,1.27245162013773e-07,1.71565172321343e-05,0,2.9545850329623e-08,1.43536804989794e-08,2.09272615574828e-06,5.12820750595121e-08,1.5960284340076e-07,1.28562686568342e-06,3.85806718009582e-08,6.85043446938341e-09,5.21154638478393e-08,1.30099176220395e-07,4.98555183671248e-07,7.87113285813908e-07,2.563671802026e-07,5.24106232888028e-07,6.80723184406852e-06,3.68242401141065e-07,3.87295058866419e-08,2.24332581295567e-06,3.43273430586233e-07,1.85311425230843e-07,3.57417180934063e-07,3.60891366678e-07,3.49456343629649e-07,8.9088041169068e-07,2.84975882504792e-07,2.28307447175016e-07,3.10635345424109e-06,4.11404948214969e-06,9.22244081449548e-09,5.66063487211896e-07,2.50173345856759e-06,4.43585373769875e-07,2.8714375887426e-07,5.07431520276524e-07,1.96683447882805e-07,4.96091954040406e-07,2.33758215299993e-06,4.86949552831282e-07,1.05350820460388e-07,7.51593716637714e-08,3.99989137549516e-07,5.36456222100458e-07,1.6390527590567e-07,1.55796483224349e-07,5.89095713020752e-08,6.81808016783032e-07,2.2649368595662e-06,1.73248478112151e-08,5.23749388972947e-07,4.05056102778703e-06,1.05054800660799e-05,6.14865678532863e-07,2.77025984571701e-07,5.97311422914939e-07,1.07814891540077e-06,3.76620124659313e-07,3.11115037436993e-07,2.63992964410558e-07,5.69022980699945e-07,5.14216894294176e-07,3.30303490958284e-07,8.25043091369825e-07,1.43811622984972e-07,9.13724906151899e-08,2.36073203195138e-07,7.36040982492279e-07,4.53511742464453e-07,8.93434893529619e-09,5.39073544505562e-08,1.92375193364379e-06,2.73561780112502e-07,4.65099836993694e-07,9.45516794185278e-07,4.44109197062647e-07,1.21479331194185e-06,7.96474742891522e-07,2.39823245399406e-07,1.48852022747187e-06,3.93209498613461e-08,6.53538648766561e-06,1.06959767760765e-05,0,1.24701762247133e-07,1.51557522892025e-07,7.17637278180082e-08,3.32379591700458e-07,3.99441145389507e-07
"G96",6.11215625581998e-07,3.86543456878724e-06,1.21261318375013e-06,6.70844354355499e-07,2.04834812015968e-06,2.91414017095232e-08,9.65861084242213e-06,4.21595380667873e-07,1.59100567851847e-07,1.08305317105696e-05,1.79047500663707e-07,1.53198292349024e-06,4.45769904258355e-08,1.39553664487636e-06,2.30176948818207e-08,6.64428714961014e-06,4.19287515901751e-06,1.14717940346276e-06,0,0,0.000259423141067828,5.63934070708445e-07,2.03046956785386e-07,1.39781336311101e-07,5.65208528458997e-07,3.96474428426721e-06,1.97482523330484e-06,4.3320703826121e-06,7.33603377796862e-07,1.56688591399975e-05,3.29512435812845e-06,2.51316612690237e-06,7.39511067763964e-06,1.48257803974929e-06,1.12515191022351e-06,1.38360186985517e-05,2.64453681036844e-06,7.9848533819751e-07,8.23125578659684e-07,1.08273197291969e-05,1.22774377662788e-08,3.91098528750857e-07,3.13472345183243e-06,1.29390515356219e-06,1.03033048607328e-06,3.4896871310364e-06,7.68169453127881e-05,1.74655647102453e-05,3.01009497740641e-05,2.06142153174446e-06,2.14153954494413e-06,9.07674748376535e-07,6.26250105725335e-08,9.17640458534728e-06,2.08857510244986e-07,4.10664309512325e-07,1.76263911946776e-06,6.21711473230305e-05,8.8538121641473e-08,3.35634360870843e-06,1.25267776309311e-07,6.95830383292639e-07,9.22436110308337e-07,1.18495670563541e-06,1.68370310127836e-07,1.08981572404636e-06,4.09074731061145e-05,2.84737236032794e-06,3.28400979968126e-07,3.77070731120694e-07,8.76855556325852e-07,1.48073691002848e-09,4.20495100012547e-08,5.67596649513302e-08,0,2.70744018962862e-07,1.87972967749219e-08,2.7933163061182e-06,3.82983071438297e-08,6.81593239428717e-08,9.07418911884024e-07,3.02953886649475e-07,3.44687152938437e-06,2.50065429105083e-06,9.38543258415778e-07,1.64449211914938e-05,1.36374841105479e-06,1.78717368119402e-06,4.96981848572875e-08,7.24387121190572e-06,3.01448165118715e-06,8.47931006350277e-07,1.95550472464734e-06,1.00344746635415e-06,0,0,9.02327371525427e-05,3.71267221671105e-05,3.42448612010987e-05,1.46741936878844e-06
"G97",3.36600524967138e-07,1.0553238296098e-05,6.97714493638615e-07,1.43688240622108e-06,4.85354213399582e-07,8.17627787926309e-08,3.33208545960518e-07,2.04797178174485e-06,1.47376020886996e-06,9.89907357505795e-07,1.91231485556577e-07,5.12018843264253e-06,0,1.23119399426325e-07,8.8354125079064e-09,3.80165147670139e-07,1.20959863861655e-07,2.00793931911454e-05,1.72441755612182e-06,0,0.00021183931019475,5.4787955300432e-07,7.47664834938901e-07,0,6.5101311494223e-07,2.17540058801659e-06,1.16738504431935e-05,1.5206942198051e-05,4.84970170119497e-07,1.24323842838433e-05,2.70928958723317e-06,2.48973387446178e-07,3.7082250932224e-06,6.0454875137972e-08,1.82318008033021e-06,9.80102784816311e-06,5.57963060891779e-07,1.75987547120873e-07,1.84465331222331e-08,1.10446106749411e-06,3.14144014614038e-06,6.23479262271739e-06,3.55148809157363e-06,1.69681452835901e-06,2.41735361095973e-07,1.79893263423017e-05,3.78240033340016e-06,4.62637987341565e-07,2.65633734825327e-05,3.49461898511023e-05,1.04810068989696e-05,1.57121880470299e-06,3.23580212155572e-06,6.19524287562182e-06,1.01689790889631e-05,5.9561453426269e-07,1.42564522500275e-05,4.60796020215254e-07,2.69899204586668e-06,2.59984264968571e-07,5.95269978485161e-08,3.9384794046063e-06,1.57641089339714e-06,8.48774880522605e-07,3.11085716480629e-06,2.49323769430444e-06,6.03655686454064e-05,1.13854508983061e-05,8.30881601866554e-08,1.77433139334082e-08,1.14898176688957e-06,5.06767221995033e-08,9.66447510190936e-08,3.04792240817477e-08,4.48668424942116e-06,4.79484470166669e-07,8.82435123203186e-09,4.82917032577843e-07,1.56184528536039e-06,1.00712165121822e-08,1.72933491534842e-06,3.87066996653348e-07,1.34278042977069e-05,4.24694062354505e-08,1.68321906108261e-06,6.60401739529167e-06,1.00065957850276e-06,1.64137927899448e-06,3.77831123511479e-07,4.26017341429125e-06,2.15629737305156e-06,9.25997691539596e-07,4.45399434050089e-07,1.54681322463325e-05,2.5136707795392e-07,0.000128117396656443,0,1.21226181414774e-05,0.000120469548848259,4.70962603382538e-06
"G98",3.1769359878908e-06,3.13385744979e-07,5.52997669698946e-08,2.14217972859751e-06,1.52562028323644e-06,1.95032676809738e-08,1.34454149584871e-07,2.0563217064359e-07,0,2.28533284043833e-07,0,1.01685678886903e-06,1.50499353512706e-09,6.53607271745580e-09,0,4.9964349709153e-08,3.80556392943589e-07,9.39925827335245e-08,2.08594404782852e-07,1.81636173850182e-09,7.03650195662041e-07,3.10350752561655e-06,1.30761179160644e-08,5.18031893376456e-07,3.13932476276532e-08,3.77702048026395e-07,1.30518424441338e-07,9.44508797868323e-08,2.40165254113958e-07,1.91533388184065e-08,2.27960648380166e-06,2.85750393326556e-08,1.3642460197548e-07,6.24806430591993e-08,2.7855240819715e-06,1.53442996372463e-06,1.18166850404875e-06,3.43917225209627e-08,7.2763709956638e-08,1.43656571286029e-05,1.22786595342536e-05,4.07329652802347e-07,1.68793456233191e-07,1.71359968138147e-07,9.46561010261802e-08,9.49209845579582e-07,8.05451354829171e-08,4.46361433936757e-07,9.48578324822836e-07,2.63718938525877e-07,1.0554592852923e-06,2.46089601026464e-07,6.35728245398988e-07,1.35785334112763e-07,1.42984623081802e-06,4.46093672787867e-06,4.92676969957966e-07,3.00932223994877e-07,3.45690702446936e-08,2.67318019032601e-07,0,1.40926513673582e-06,9.20819281153873e-07,1.84683758762007e-06,1.58701530781841e-06,7.65714901828669e-08,1.25050680210468e-06,1.81187407355278e-07,1.82758881123812e-07,0,4.46124111902609e-08,0,4.80309369981408e-09,1.80258527919092e-08,1.32363857826095e-06,2.30372018523981e-06,1.26079235528326e-08,3.44055219749948e-08,1.63085312178715e-08,0,9.17047151706729e-08,2.42393719470694e-07,6.81895667954823e-07,1.44005757780143e-07,5.9906601220284e-07,1.84270611739086e-06,2.87215813427721e-08,1.42566405985702e-07,2.57603676825389e-08,5.47927042875139e-08,8.07224413128235e-07,1.13476520583564e-06,8.47242071877514e-07,1.0074400079153e-06,1.24922074617249e-07,1.30141156088631e-06,9.45999725756739e-06,0,2.74918976703154e-05,1.90173447346805e-06
